ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12976216,JG144444,02/07/2023 06:14:00 PM,091XX S LUELLA AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,413,4,7.0,48.0,15,1192764.0,1844837.0,2023,08/19/2023 03:40:26 PM,41.729200045,-87.569442454,"(41.729200045, -87.569442454)"
13540518,JH359979,07/24/2024 12:30:00 AM,089XX S BRANDON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,424,4,10.0,46.0,14,1198877.0,1846278.0,2024,05/17/2025 03:40:52 PM,41.73300321,-87.547001261,"(41.73300321, -87.547001261)"
13477970,JH285209,05/30/2024 02:00:00 PM,107XX W HIGGINS RD,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,1654,16,41.0,76.0,08A,1105944.0,1942386.0,2024,05/17/2025 03:40:52 PM,41.99856722,-87.885631228,"(41.99856722, -87.885631228)"
13795857,JJ206050,04/04/2025 01:50:00 PM,034XX W DIVERSEY AVE,0313,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,SMALL RETAIL STORE,False,False,1412,14,35.0,22.0,03,1153078.0,1918408.0,2025,05/17/2025 03:40:52 PM,41.931962854,-87.712876373,"(41.931962854, -87.712876373)"
13840321,JJ260500,05/18/2025 12:00:00 PM,007XX N ORLEANS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1831,18,42.0,8.0,14,1173798.0,1905080.0,2025,05/26/2025 03:41:51 PM,41.894953491,-87.637131354,"(41.894953491, -87.637131354)"
12480434,JE370470,09/11/2021 04:45:00 PM,037XX N PINE GROVE AVE,0810,THEFT,OVER $500,STREET,False,False,1925,19,46.0,6.0,06,,,2021,09/18/2021 03:40:08 PM,,,
13760310,JJ163256,02/26/2025 10:00:00 PM,017XX N LAWNDALE AVE,0810,THEFT,OVER $500,OTHER (SPECIFY),False,False,2535,25,26.0,22.0,06,1151444.0,1911263.0,2025,05/17/2025 03:40:52 PM,41.912388639,-87.719069207,"(41.912388639, -87.719069207)"
12820510,JF387838,09/08/2022 10:00:00 AM,066XX S ROCKWELL ST,0460,BATTERY,SIMPLE,APARTMENT,True,False,832,8,17.0,66.0,08B,1160184.0,1860524.0,2022,01/03/2023 03:40:27 PM,41.77297903,-87.688360523,"(41.77297903, -87.688360523)"
13376867,JH161865,02/22/2024 03:10:00 PM,031XX N CLARK ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1933,19,44.0,6.0,06,1170283.0,1920956.0,2024,12/21/2024 03:40:46 PM,41.93859561,-87.649576033,"(41.93859561, -87.649576033)"
12443252,JE325833,08/04/2021 09:45:00 AM,007XX N KEDZIE AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,LIBRARY,True,False,1221,12,27.0,23.0,18,1154906.0,1904762.0,2021,08/11/2021 03:41:43 PM,41.894480568,-87.706525192,"(41.894480568, -87.706525192)"
12622280,JF149660,02/15/2022 06:00:00 AM,058XX N SHERIDAN RD,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,NURSING / RETIREMENT HOME,False,False,2022,20,48.0,77.0,02,1168575.0,1939012.0,2022,01/03/2023 03:40:27 PM,41.988179091,-87.655328202,"(41.988179091, -87.655328202)"
12439979,JE321793,08/01/2021 04:36:00 AM,006XX S STATE ST,0560,ASSAULT,SIMPLE,CTA TRAIN,False,False,123,1,4.0,32.0,08A,1176452.0,1897617.0,2021,08/08/2021 03:40:59 PM,41.8744151,-87.627609439,"(41.8744151, -87.627609439)"
12333442,JE191272,05/28/2020 01:00:00 PM,042XX W MADISON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,ABANDONED BUILDING,False,False,1115,11,28.0,26.0,14,,,2020,04/07/2021 03:40:57 PM,,,
13488491,JH297836,06/08/2024 03:05:00 PM,028XX S SACRAMENTO AVE,0554,ASSAULT,"AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY",PARK PROPERTY,True,False,1033,10,25.0,30.0,08A,1156822.0,1885102.0,2024,05/17/2025 03:40:52 PM,41.840492863,-87.700020957,"(41.840492863, -87.700020957)"
13499570,JH311271,05/26/2022 12:00:00 AM,009XX N RIDGEWAY AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1112,11,27.0,23.0,11,,,2022,06/19/2024 03:41:57 PM,,,
13682038,JH530409,12/03/2024 08:30:00 AM,091XX S BUFFALO AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,424,4,10.0,46.0,06,1199634.0,1844953.0,2024,05/17/2025 03:40:52 PM,41.729348297,-87.544272581,"(41.729348297, -87.544272581)"
13190461,JG400220,08/27/2023 12:15:00 AM,008XX N WELLS ST,0460,BATTERY,SIMPLE,RESIDENCE - PORCH / HALLWAY,False,False,1823,18,27.0,8.0,08B,1174586.0,1905810.0,2023,09/04/2023 03:42:34 PM,41.896939068,-87.634215423,"(41.896939068, -87.634215423)"
12557446,JE464784,12/03/2021 08:00:00 AM,022XX N WAYNE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,False,False,1811,18,2.0,7.0,14,,,2021,12/10/2021 03:40:57 PM,,,
13737235,JJ135238,02/01/2025 09:59:00 PM,039XX W WILCOX ST,2027,NARCOTICS,POSSESS - CRACK,SIDEWALK,True,False,1122,11,28.0,26.0,18,1150168.0,1899046.0,2025,05/17/2025 03:40:52 PM,41.878888916,-87.724075637,"(41.878888916, -87.724075637)"
13056862,JG240300,04/27/2023 03:00:00 PM,017XX W DIVISION ST,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,1424,14,1.0,24.0,06,1164577.0,1908045.0,2023,08/19/2023 03:40:26 PM,41.903289993,-87.670913383,"(41.903289993, -87.670913383)"
13771301,JJ176504,03/10/2025 05:00:00 PM,067XX S CREGIER AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,332,3,5.0,43.0,08A,1189363.0,1860610.0,2025,05/17/2025 03:40:52 PM,41.772564744,-87.581396006,"(41.772564744, -87.581396006)"
13736240,JJ133626,01/21/2025 09:20:00 PM,032XX N Ashland Ave,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,1922,19,32.0,6.0,06,1165085.0,1921399.0,2025,05/17/2025 03:40:52 PM,41.939923405,-87.668667203,"(41.939923405, -87.668667203)"
13062194,JG247544,05/02/2023 08:00:00 AM,118XX S WENTWORTH AVE,0810,THEFT,OVER $500,STREET,False,False,522,5,9.0,53.0,06,1177066.0,1826484.0,2023,08/19/2023 03:40:26 PM,41.679204728,-87.627498726,"(41.679204728, -87.627498726)"
12937121,JF527892,12/30/2022 05:45:00 PM,008XX W 69TH ST,0460,BATTERY,SIMPLE,ALLEY,False,False,733,7,6.0,68.0,08B,1171710.0,1859095.0,2022,01/06/2023 03:40:48 PM,41.768812713,-87.646150982,"(41.768812713, -87.646150982)"
13704651,JH557953,12/28/2024 11:54:00 AM,094XX S HALSTED ST,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,2223,22,21.0,73.0,06,1172638.0,1842259.0,2024,05/17/2025 03:40:52 PM,41.722592133,-87.64324432,"(41.722592133, -87.64324432)"
12684345,JF224217,04/29/2022 01:00:00 PM,031XX W ARGYLE ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER (SPECIFY),False,False,1713,17,33.0,14.0,26,1154333.0,1933042.0,2022,01/03/2023 03:40:27 PM,41.972094524,-87.707871937,"(41.972094524, -87.707871937)"
13313661,JG548103,12/19/2023 12:00:00 AM,0000X E HUBBARD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1834,18,42.0,8.0,14,1176559.0,1903327.0,2023,12/26/2023 03:41:46 PM,41.890081244,-87.62704405,"(41.890081244, -87.62704405)"
12253581,JD468361,12/23/2020 06:00:00 PM,070XX S PAULINA ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,True,735,7,17.0,67.0,06,1166227.0,1858056.0,2020,12/30/2020 03:40:12 PM,41.766080013,-87.666278518,"(41.766080013, -87.666278518)"
13693643,JH544597,12/15/2024 11:00:00 AM,026XX S CALUMET AVE,4386,OTHER OFFENSE,VIOLATION OF CIVIL NO CONTACT ORDER,COMMERCIAL / BUSINESS OFFICE,False,True,133,1,4.0,35.0,26,1178927.0,1886949.0,2024,05/17/2025 03:40:52 PM,41.845085249,-87.618848403,"(41.845085249, -87.618848403)"
12654353,JF188144,03/27/2022 11:45:00 AM,047XX S ROCKWELL ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,922,9,15.0,58.0,14,1159832.0,1873160.0,2022,01/03/2023 03:40:27 PM,41.80766116,-87.689303885,"(41.80766116, -87.689303885)"
12160054,JD360841,09/08/2020 04:13:00 PM,017XX W 71ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,735,7,17.0,67.0,14,1166156.0,1857617.0,2020,09/15/2020 03:43:05 PM,41.764876849,-87.666551232,"(41.764876849, -87.666551232)"
12875640,JF454010,10/29/2022 11:30:00 AM,060XX N MOZART ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,RESIDENCE - GARAGE,True,False,2413,24,50.0,2.0,03,1156249.0,1940016.0,2022,01/03/2023 03:40:27 PM,41.991192925,-87.700637045,"(41.991192925, -87.700637045)"
12836599,JF407373,09/23/2022 09:00:00 AM,002XX W WASHINGTON ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,CTA TRAIN,False,False,122,1,42.0,32.0,11,1174606.0,1900807.0,2022,01/03/2023 03:40:27 PM,41.883210106,-87.634291664,"(41.883210106, -87.634291664)"
12909750,JF494854,12/01/2022 09:40:00 PM,078XX S YATES BLVD,0560,ASSAULT,SIMPLE,APARTMENT,False,True,421,4,7.0,43.0,08A,1193559.0,1853422.0,2022,01/03/2023 03:40:27 PM,41.752738627,-87.566249896,"(41.752738627, -87.566249896)"
12245939,JD459975,12/14/2020 02:15:00 PM,039XX W WASHINGTON BLVD,0560,ASSAULT,SIMPLE,APARTMENT,False,False,1122,11,28.0,26.0,08A,1150156.0,1900128.0,2020,12/21/2020 03:41:11 PM,41.881858277,-87.724091496,"(41.881858277, -87.724091496)"
13197242,JG408409,09/02/2023 04:28:00 PM,016XX N NEWCASTLE AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,RESIDENCE,True,False,2513,25,29.0,25.0,07,1130508.0,1910138.0,2023,09/14/2023 03:41:59 PM,41.909687183,-87.796009633,"(41.909687183, -87.796009633)"
12129176,JD324760,08/07/2020 11:30:00 PM,069XX S OAKLEY AVE,0820,THEFT,$500 AND UNDER,VEHICLE - COMMERCIAL,False,False,832,8,17.0,66.0,06,1162267.0,1858496.0,2020,08/14/2020 03:41:59 PM,41.767370793,-87.680781139,"(41.767370793, -87.680781139)"
13345965,JH125378,01/01/2024 12:01:00 AM,065XX N NIXON AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1611,16,41.0,10.0,11,1128087.0,1943168.0,2024,12/21/2024 03:40:46 PM,42.000366501,-87.804154293,"(42.000366501, -87.804154293)"
13698069,JH550037,12/20/2024 02:30:00 PM,035XX N SPAULDING AVE,0870,THEFT,POCKET-PICKING,DEPARTMENT STORE,False,False,1733,17,35.0,21.0,06,1153874.0,1923479.0,2024,05/17/2025 03:40:52 PM,41.945862213,-87.709815631,"(41.945862213, -87.709815631)"
13036690,JG216709,04/09/2023 12:00:00 AM,007XX S CAMPBELL AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,False,True,1135,11,28.0,28.0,04B,1159841.0,1896739.0,2023,08/19/2023 03:40:26 PM,41.872364371,-87.688621724,"(41.872364371, -87.688621724)"
13527527,JH344640,07/13/2024 01:00:00 AM,069XX S VINCENNES AVE,1090,ARSON,ATTEMPT ARSON,APARTMENT,False,False,731,7,6.0,69.0,09,1176982.0,1858801.0,2024,05/17/2025 03:40:52 PM,41.767888734,-87.626835373,"(41.767888734, -87.626835373)"
12781680,JF340766,08/01/2022 10:50:00 PM,022XX S KILDARE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1013,10,22.0,29.0,14,1148294.0,1888733.0,2022,01/03/2023 03:40:27 PM,41.850625093,-87.731222262,"(41.850625093, -87.731222262)"
12884881,JF465225,11/07/2022 03:06:00 AM,064XX N RIDGE BLVD,0460,BATTERY,SIMPLE,NURSING / RETIREMENT HOME,False,False,2412,24,50.0,2.0,08B,1162579.0,1942878.0,2022,01/03/2023 03:40:27 PM,41.998915651,-87.67727301,"(41.998915651, -87.67727301)"
13277758,JG504841,10/06/2023 12:00:00 PM,032XX W 56TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,822,8,14.0,63.0,08A,1155791.0,1867309.0,2023,11/17/2023 03:40:26 PM,41.791687345,-87.704282326,"(41.791687345, -87.704282326)"
13834880,JJ253757,05/13/2025 11:30:00 PM,034XX W 53RD ST,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,False,False,822,8,14.0,63.0,03,1154360.0,1869265.0,2025,05/21/2025 03:42:47 PM,41.797083503,-87.709477538,"(41.797083503, -87.709477538)"
12915793,JF502122,12/07/2022 09:36:00 PM,080XX S COTTAGE GROVE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,GAS STATION,True,False,631,6,8.0,44.0,15,1182955.0,1851770.0,2022,01/03/2023 03:40:27 PM,41.748458232,-87.605159961,"(41.748458232, -87.605159961)"
12266503,JE108369,01/09/2021 11:05:00 PM,036XX S STATE ST,0820,THEFT,$500 AND UNDER,CHA APARTMENT,False,False,213,2,3.0,35.0,06,1176893.0,1880820.0,2021,06/01/2021 03:39:54 PM,41.828312991,-87.626497936,"(41.828312991, -87.626497936)"
12950450,JG113952,01/12/2023 09:00:00 AM,003XX W 63RD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,711,7,20.0,68.0,07,1175009.0,1863172.0,2023,08/19/2023 03:40:26 PM,41.779927491,-87.633936984,"(41.779927491, -87.633936984)"
11969232,JD137006,02/02/2020 01:55:00 AM,012XX N WELLS ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,1821,18,2.0,8.0,03,1174477.0,1908799.0,2020,02/09/2020 03:42:08 PM,41.905143473,-87.634526334,"(41.905143473, -87.634526334)"
12177766,JD381335,09/27/2020 04:15:00 PM,079XX S PHILLIPS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,422,4,7.0,46.0,14,1193901.0,1852943.0,2020,10/04/2020 03:43:55 PM,41.751415839,-87.565012305,"(41.751415839, -87.565012305)"
12550858,JE456556,11/25/2021 06:35:00 AM,030XX N GRESHAM AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,False,True,1412,14,35.0,21.0,26,1152719.0,1920002.0,2021,12/02/2021 03:49:51 PM,41.936344038,-87.714153348,"(41.936344038, -87.714153348)"
12063201,JD246854,05/29/2020 06:15:00 PM,011XX N CROSBY ST,0325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,1822,18,27.0,8.0,03,1171634.0,1907519.0,2020,06/05/2020 03:41:54 PM,41.90169416,-87.64500721,"(41.90169416, -87.64500721)"
12663011,JF198649,04/05/2022 10:01:00 PM,024XX W DIVISION ST,502R,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,STREET,True,False,1423,14,26.0,24.0,26,1159731.0,1907902.0,2022,01/03/2023 03:40:27 PM,41.902998895,-87.688717705,"(41.902998895, -87.688717705)"
13799468,JJ210147,04/08/2025 05:51:00 AM,011XX W CULLERTON ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,1235,12,25.0,31.0,04B,1168995.0,1890561.0,2025,05/17/2025 03:40:52 PM,41.85521785,-87.655192672,"(41.85521785, -87.655192672)"
13564402,JH388679,11/01/2023 12:00:00 AM,045XX W HUTCHINSON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1722,17,45.0,16.0,11,1145049.0,1927612.0,2023,08/17/2024 03:40:23 PM,41.957375095,-87.74214878,"(41.957375095, -87.74214878)"
12643603,JF175381,03/16/2022 12:30:00 AM,021XX N OAKLEY AVE,0810,THEFT,OVER $500,STREET,False,False,1432,14,32.0,22.0,06,1160786.0,1914556.0,2022,01/03/2023 03:40:27 PM,41.921236146,-87.684657635,"(41.921236146, -87.684657635)"
12540025,JE441047,11/10/2021 08:30:00 PM,040XX S DR MARTIN LUTHER KING JR DR,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",STREET,False,True,213,2,3.0,38.0,04B,1179521.0,1878348.0,2021,11/17/2021 03:41:31 PM,41.821469894,-87.616931767,"(41.821469894, -87.616931767)"
12231202,JD443012,10/23/2020 08:00:00 AM,117XX S BISHOP ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,524,5,34.0,53.0,11,1168776.0,1826923.0,2020,12/17/2020 03:40:05 PM,41.680591777,-87.657830957,"(41.680591777, -87.657830957)"
12569738,JE479292,11/04/2021 04:23:00 PM,027XX N LINCOLN AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,False,False,1935,19,43.0,7.0,11,1168135.0,1918435.0,2021,12/18/2021 03:39:46 PM,41.931724607,-87.657543427,"(41.931724607, -87.657543427)"
13814945,JJ228162,04/21/2025 05:14:00 AM,005XX N PEORIA ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1214,12,27.0,24.0,06,1170313.0,1903772.0,2025,05/17/2025 03:40:52 PM,41.891441141,-87.649968989,"(41.891441141, -87.649968989)"
13012028,JG187806,03/16/2023 01:00:00 PM,051XX W MONTANA ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,2521,25,31.0,19.0,11,1141678.0,1915818.0,2023,08/19/2023 03:40:26 PM,41.92507437,-87.754834402,"(41.92507437, -87.754834402)"
13548721,JH369955,07/31/2024 07:30:00 PM,070XX S SOUTH SHORE DR,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,PARK PROPERTY,False,False,334,3,5.0,43.0,04A,1193451.0,1858536.0,2024,05/17/2025 03:40:52 PM,41.76677448,-87.566478603,"(41.76677448, -87.566478603)"
13180716,JG388586,08/19/2023 03:00:00 AM,015XX S KOMENSKY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1012,10,24.0,29.0,08B,1149636.0,1892124.0,2023,08/27/2023 03:43:14 PM,41.859904488,-87.726208818,"(41.859904488, -87.726208818)"
12250618,JD465370,12/20/2020 08:00:00 AM,108XX S CHURCH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,2212,22,19.0,75.0,26,1167788.0,1833017.0,2020,12/27/2020 03:40:33 PM,41.697335939,-87.6612735,"(41.697335939, -87.6612735)"
13331065,JH107286,01/07/2024 01:10:00 AM,052XX S DREXEL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,233,2,20.0,41.0,08B,1183138.0,1870257.0,2024,12/21/2024 03:40:46 PM,41.799184048,-87.603914832,"(41.799184048, -87.603914832)"
12232714,JD444297,11/23/2020 12:00:00 AM,008XX E 47TH PL,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,223,2,4.0,39.0,26,1182619.0,1873696.0,2020,12/17/2020 03:40:05 PM,41.808633011,-87.605711343,"(41.808633011, -87.605711343)"
11961922,JD128321,01/25/2020 12:00:00 PM,013XX S WASHTENAW AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,True,1023,10,28.0,29.0,26,1158577.0,1893739.0,2020,09/07/2021 03:41:02 PM,41.86415803,-87.693344546,"(41.86415803, -87.693344546)"
13415405,JH208322,03/31/2024 09:45:00 AM,007XX N LEAMINGTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1531,15,37.0,25.0,08B,1141892.0,1904355.0,2024,12/21/2024 03:40:46 PM,41.893614658,-87.754332383,"(41.893614658, -87.754332383)"
12151288,JD350352,08/30/2020 01:30:00 AM,040XX W JACKSON BLVD,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",VEHICLE NON-COMMERCIAL,False,True,1115,11,28.0,26.0,04B,1149605.0,1898383.0,2020,09/06/2020 03:42:29 PM,41.877080518,-87.726160106,"(41.877080518, -87.726160106)"
12582723,JF101088,01/01/2022 07:00:00 PM,041XX N MARINE DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1915,19,46.0,3.0,14,1171164.0,1927759.0,2022,01/03/2023 03:40:27 PM,41.957243956,-87.646137712,"(41.957243956, -87.646137712)"
13753257,JJ154937,02/19/2025 02:30:00 PM,002XX N PULASKI RD,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,False,False,1114,11,28.0,26.0,03,1149685.0,1901270.0,2025,05/17/2025 03:40:52 PM,41.885001213,-87.725791327,"(41.885001213, -87.725791327)"
12374741,JE241550,05/21/2021 12:00:00 AM,084XX W GREGORY ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,True,1614,16,41.0,76.0,02,1118982.0,1935763.0,2021,05/28/2021 03:41:12 PM,41.980195892,-87.837808133,"(41.980195892, -87.837808133)"
12769409,JF327706,07/22/2022 06:16:00 PM,028XX N CLARK ST,0820,THEFT,$500 AND UNDER,OTHER (SPECIFY),False,False,1934,19,44.0,6.0,06,1171402.0,1919138.0,2022,01/03/2023 03:40:27 PM,41.933582379,-87.645517082,"(41.933582379, -87.645517082)"
12461195,JE347695,08/23/2021 08:15:00 PM,011XX W FOSTER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2033,20,48.0,3.0,08B,1167691.0,1934690.0,2021,08/30/2021 03:39:57 PM,41.976338567,-87.658704819,"(41.976338567, -87.658704819)"
12613581,JF138901,01/26/2022 08:00:00 AM,010XX W 15TH ST,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,False,False,1232,12,11.0,28.0,11,1169931.0,1892930.0,2022,01/03/2023 03:40:27 PM,41.861698243,-87.651688112,"(41.861698243, -87.651688112)"
12524777,JE425031,10/28/2021 06:13:00 AM,035XX N KEDZIE AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,False,False,1733,17,33.0,21.0,04B,1154418.0,1923612.0,2021,11/04/2021 03:43:26 PM,41.946216298,-87.707812499,"(41.946216298, -87.707812499)"
12866129,JF442693,10/21/2022 05:31:00 AM,048XX N MONTICELLO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1712,17,35.0,14.0,14,1151181.0,1931889.0,2022,01/03/2023 03:40:27 PM,41.96899318,-87.719492797,"(41.96899318, -87.719492797)"
13415727,JH208725,04/01/2024 10:32:00 AM,063XX N CLAREMONT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,2413,24,50.0,2.0,14,1159501.0,1941960.0,2024,12/21/2024 03:40:46 PM,41.996460782,-87.688621492,"(41.996460782, -87.688621492)"
11991853,JD164748,02/25/2020 06:00:00 PM,029XX W PETERSON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER (SPECIFY),False,True,2413,24,50.0,2.0,08B,1155735.0,1939733.0,2020,09/07/2021 03:41:02 PM,41.990426765,-87.702535344,"(41.990426765, -87.702535344)"
13027637,JG206375,03/30/2023 11:00:00 PM,034XX N MONTICELLO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1732,17,30.0,21.0,07,1151446.0,1922691.0,2023,08/19/2023 03:40:26 PM,41.943748,-87.718760939,"(41.943748, -87.718760939)"
13039360,JG219985,04/11/2023 11:30:00 PM,031XX W WILSON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1724,17,33.0,14.0,07,1154695.0,1930354.0,2023,08/19/2023 03:40:26 PM,41.964711234,-87.706613102,"(41.964711234, -87.706613102)"
13354621,JH135618,01/31/2024 08:45:00 PM,025XX N NEWCASTLE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,2512,25,36.0,18.0,08A,1130324.0,1916153.0,2024,12/21/2024 03:40:46 PM,41.926196268,-87.796547278,"(41.926196268, -87.796547278)"
13073904,JG261541,05/15/2023 08:20:00 AM,008XX W FLETCHER ST,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1933,19,44.0,6.0,06,1169944.0,1921099.0,2023,08/19/2023 03:40:26 PM,41.938995421,-87.650817745,"(41.938995421, -87.650817745)"
12661971,JF197453,04/04/2022 09:49:00 PM,044XX S FAIRFIELD AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,922,9,15.0,58.0,04A,1158773.0,1875208.0,2022,01/03/2023 03:40:27 PM,41.813302844,-87.693132074,"(41.813302844, -87.693132074)"
12788179,JF349790,08/09/2022 03:01:00 AM,060XX S CALIFORNIA AVE,0460,BATTERY,SIMPLE,APARTMENT,True,False,825,8,16.0,66.0,08B,1158748.0,1864420.0,2022,01/03/2023 03:40:27 PM,41.783699643,-87.693518311,"(41.783699643, -87.693518311)"
13315807,JG550351,12/22/2023 07:50:00 AM,077XX S WINCHESTER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,611,6,17.0,71.0,08B,1164699.0,1853423.0,2023,12/21/2024 03:40:46 PM,41.753398792,-87.67200974,"(41.753398792, -87.67200974)"
12923911,JF511723,12/15/2022 11:00:00 AM,021XX W WASHINGTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1223,12,27.0,28.0,08B,1162169.0,1900666.0,2022,01/03/2023 03:40:27 PM,41.883092106,-87.67996486,"(41.883092106, -87.67996486)"
11944303,JD107149,01/07/2020 10:35:00 AM,018XX S PEORIA ST,0810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),False,False,1235,12,11.0,31.0,06,1170868.0,1891555.0,2020,01/14/2020 03:41:12 PM,41.857904669,-87.648288843,"(41.857904669, -87.648288843)"
13285043,JG513642,11/21/2023 06:00:00 PM,056XX S MICHIGAN AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,225,2,20.0,40.0,07,1178122.0,1867568.0,2023,11/29/2023 03:40:59 PM,41.791920506,-87.622391101,"(41.791920506, -87.622391101)"
13282186,JG510103,11/19/2023 04:00:00 AM,028XX S KARLOV AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,False,True,1031,10,22.0,30.0,04B,1149509.0,1884824.0,2023,11/27/2023 03:41:35 PM,41.83987483,-87.72686425,"(41.83987483, -87.72686425)"
